index,val
"(11, 27, 1, 16)",0.09904132
"(12, 27, 1, 16)",0.09736264
"(13, 27, 1, 16)",0.08201468
"(14, 27, 1, 16)",0.060911264
"(15, 27, 1, 16)",0.033093523
"(16, 27, 1, 16)",0.013669063
"(17, 27, 1, 16)",0.0026378895
"(18, 27, 1, 16)",0.00095923257
"(2, 28, 1, 16)",0.11247078
"(5, 28, 1, 16)",0.5702689
"(6, 28, 1, 16)",0.5573203
"(7, 28, 1, 16)",0.3717073
"(8, 28, 1, 16)",0.36379325
"(9, 28, 1, 16)",0.43430012
"(10, 28, 1, 16)",0.5155969
"(11, 28, 1, 16)",0.582738
"(12, 28, 1, 16)",0.65683293
"(13, 28, 1, 16)",0.6762559
"(14, 28, 1, 16)",0.701194
"(15, 28, 1, 16)",0.71126515
"(16, 28, 1, 16)",0.38897428
"(17, 28, 1, 16)",0.13645162
"(18, 28, 1, 16)",0.032613907
"(19, 28, 1, 16)",0.010791366
"(20, 28, 1, 16)",0.0031175057
"(21, 28, 1, 16)",0.0011990407
"(22, 28, 1, 16)",0.001918465
"(2, 29, 1, 16)",0.12230307
"(5, 29, 1, 16)",0.3904132
"(6, 29, 1, 16)",0.34628645
"(7, 29, 1, 16)",0.60623735
"(8, 29, 1, 16)",0.701194
"(9, 29, 1, 16)",0.5635548
"(10, 29, 1, 16)",0.5709883
"(11, 29, 1, 16)",0.62709904
"(12, 29, 1, 16)",0.95968705
"(13, 29, 1, 16)",1.3446348
"(14, 29, 1, 16)",0.7853601
"(16, 29, 1, 16)",1.6473243
"(17, 29, 1, 16)",2.1951396
"(18, 29, 1, 16)",0.50840324
"(19, 29, 1, 16)",0.09328584
"(20, 29, 1, 16)",0.017266186
"(21, 29, 1, 16)",0.009352517
"(22, 29, 1, 16)",0.00071942445
"(2, 30, 1, 16)",0.09784226
"(5, 30, 1, 16)",0.4873002
"(6, 30, 1, 16)",0.32518235
"(7, 30, 1, 16)",0.52854556
"(8, 30, 1, 16)",0.6616287
"(9, 30, 1, 16)",0.59185
"(10, 30, 1, 16)",0.6664245
"(11, 30, 1, 16)",0.6666643
"(12, 30, 1, 16)",0.4925762
"(13, 30, 1, 16)",0.9512944
"(14, 30, 1, 16)",1.0635316
"(15, 30, 1, 16)",1.0635316
"(16, 30, 1, 16)",1.1976073
"(17, 30, 1, 16)",1.4943006
"(18, 30, 1, 16)",2.2323163
"(19, 30, 1, 16)",0.47554904
"(20, 30, 1, 16)",0.0045563546
"(21, 30, 1, 16)",0.0016786569
"(2, 31, 1, 16)",0.07721844
"(5, 31, 1, 16)",0.40504217
"(6, 31, 1, 16)",0.69951546
"(7, 31, 1, 16)",0.4935355
"(8, 31, 1, 16)",0.38345844
"(9, 31, 1, 16)",0.18537171
"(10, 31, 1, 16)",0.05995203
"(11, 31, 1, 16)",0.110072665
"(12, 31, 1, 16)",0.054676253
"(13, 31, 1, 16)",0.036450837
"(14, 31, 1, 16)",0.022302156
"(15, 31, 1, 16)",0.015827337
"(16, 31, 1, 16)",0.023501197
"(17, 31, 1, 16)",0.009832134
"(18, 31, 1, 16)",0.008872901
"(19, 31, 1, 16)",0.0047961627
"(2, 32, 1, 16)",0.16211069
"(3, 32, 1, 16)",0.200959
"(4, 32, 1, 16)",0.31439048
"(5, 32, 1, 16)",0.5798605
"(6, 32, 1, 16)",0.4661961
"(2, 33, 1, 16)",0.110072665
"(3, 33, 1, 16)",0.11319022
"(4, 33, 1, 16)",0.1410079
"(5, 33, 1, 16)",0.19352506
"(6, 33, 1, 16)",0.1959231
"(2, 34, 1, 16)",0.05995203
"(3, 34, 1, 16)",0.045803353
"(4, 34, 1, 16)",0.045323737
"(5, 34, 1, 16)",0.052997597
"(6, 34, 1, 16)",0.03621103
"(2, 35, 1, 16)",0.026618702
"(3, 35, 1, 16)",0.009832134
"(4, 35, 1, 16)",0.013669063
"(5, 35, 1, 16)",0.014388488
"(6, 35, 1, 16)",0.015107912
"(2, 36, 1, 16)",0.008633093
"(3, 36, 1, 16)",0.010791366
"(4, 36, 1, 16)",0.011031174
"(5, 36, 1, 16)",0.008872901
"(6, 36, 1, 16)",0.008393285
"(2, 37, 1, 16)",0.0028776976
"(3, 37, 1, 16)",0.008393285
"(4, 37, 1, 16)",0.00767386
"(5, 37, 1, 16)",0.005275779
"(6, 37, 1, 16)",0.0028776976
"(2, 38, 1, 16)",0.0028776976
"(3, 38, 1, 16)",0.0062350114
"(4, 38, 1, 16)",0.0067146276
"(5, 38, 1, 16)",0.0047961627
"(6, 38, 1, 16)",0.00071942445
"(2, 39, 1, 16)",0.0033573138
"(3, 39, 1, 16)",0.0043165465
"(4, 39, 1, 16)",0.0026378895
"(5, 39, 1, 16)",0.0062350114
"(6, 39, 1, 16)",0.0045563546
"(2, 40, 1, 16)",0.00071942445
"(3, 40, 1, 16)",0.0011990407
"(4, 40, 1, 16)",0.001918465
"(2, 41, 1, 16)",0.00023980814
"(3, 41, 1, 16)",0.0023980814
"(4, 41, 1, 16)",0.00095923257
"(2, 42, 1, 16)",0.00071942445
"(3, 42, 1, 16)",0.00071942445
"(2, 44, 1, 16)",0.00071942445
"(2, 45, 1, 16)",0.00047961628
"(78, 67, 1, 16)",2.9293e-41
"(1, 1, 1, 17)",2.9293e-41
"(5, 19, 1, 17)",0.00047961628
"(4, 20, 1, 17)",0.00071942445
"(5, 20, 1, 17)",0.00047961628
"(2, 21, 1, 17)",0.0040767384
"(3, 21, 1, 17)",0.0011990407
"(5, 21, 1, 17)",0.00047961628
"(6, 21, 1, 17)",0.00071942445
"(2, 22, 1, 17)",0.00071942445
"(2, 23, 1, 17)",0.00383693
"(2, 24, 1, 17)",0.0047961627
"(2, 25, 1, 17)",0.008872901
"(6, 25, 1, 17)",0.005755395
"(8, 25, 1, 17)",0.005275779
"(9, 25, 1, 17)",0.0023980814
"(10, 25, 1, 17)",0.001918465
"(11, 25, 1, 17)",0.0028776976
"(12, 25, 1, 17)",0.00095923257
"(2, 26, 1, 17)",0.022541964
"(3, 26, 1, 17)",0.017026378
"(4, 26, 1, 17)",0.010551558
"(5, 26, 1, 17)",0.007434052
"(6, 26, 1, 17)",0.0062350114
"(7, 26, 1, 17)",0.013189447
"(8, 26, 1, 17)",0.017026378
"(9, 26, 1, 17)",0.010791366
"(10, 26, 1, 17)",0.009832134
"(11, 26, 1, 17)",0.007194244
"(12, 26, 1, 17)",0.0047961627
"(13, 26, 1, 17)",0.0021582732
"(14, 26, 1, 17)",0.00095923257
"(15, 26, 1, 17)",0.0011990407
"(16, 26, 1, 17)",0.00023980814
"(2, 27, 1, 17)",0.31606922
"(3, 27, 1, 17)",0.2525171
"(4, 27, 1, 17)",0.24364418
"(5, 27, 1, 17)",0.223021
"(6, 27, 1, 17)",0.10143944
"(7, 27, 1, 17)",0.09592377
"(8, 27, 1, 17)",0.09520433
"(9, 27, 1, 17)",0.09544414
"(10, 27, 1, 17)",0.098321885
"(11, 27, 1, 17)",0.09640339
"(12, 27, 1, 17)",0.089209035
"(13, 27, 1, 17)",0.07769807
"(14, 27, 1, 17)",0.06330936
"(15, 27, 1, 17)",0.0323741
"(16, 27, 1, 17)",0.012230215
"(17, 27, 1, 17)",0.005275779
"(18, 27, 1, 17)",0.0011990407
"(19, 27, 1, 17)",0.00023980814
"(2, 28, 1, 17)",0.1515593
"(5, 28, 1, 17)",0.6000028
"(6, 28, 1, 17)",0.53813714
"(7, 28, 1, 17)",0.37578422
"(8, 28, 1, 17)",0.40600145
"(9, 28, 1, 17)",0.4602006
"(10, 28, 1, 17)",0.51511735
"(11, 28, 1, 17)",0.59185
"(12, 28, 1, 17)",0.6136708
"(13, 28, 1, 17)",0.6899239
"(14, 28, 1, 17)",0.7306881
"(15, 28, 1, 17)",0.70023483
"(16, 28, 1, 17)",0.38825482
"(17, 28, 1, 17)",0.13405357
"(18, 28, 1, 17)",0.032853715
"(19, 28, 1, 17)",0.010551558
"(20, 28, 1, 17)",0.0028776976
"(21, 28, 1, 17)",0.00383693
"(22, 28, 1, 17)",0.003597122
"(23, 28, 1, 17)",0.00023980814
"(2, 29, 1, 17)",0.15371753
"(5, 29, 1, 17)",0.4191915
"(6, 29, 1, 17)",0.35156247
"(7, 29, 1, 17)",0.6004824
"(8, 29, 1, 17)",0.70479083
"(9, 29, 1, 17)",0.5820186
"(10, 29, 1, 17)",0.57002914
"(11, 29, 1, 17)",0.64052725
"(12, 29, 1, 17)",0.93690705
"(13, 29, 1, 17)",1.376055
"(14, 29, 1, 17)",0.7949517
"(16, 29, 1, 17)",1.6266973
"(17, 29, 1, 17)",2.1541255
"(18, 29, 1, 17)",0.50840324
"(19, 29, 1, 17)",0.106235676
"(20, 29, 1, 17)",0.014868104
"(21, 29, 1, 17)",0.008633093
"(22, 29, 1, 17)",0.0033573138
"(2, 30, 1, 17)",0.1107921
"(5, 30, 1, 17)",0.47602868
"(6, 30, 1, 17)",0.3383724
"(7, 30, 1, 17)",0.5302241
"(8, 30, 1, 17)",0.6558738
"(9, 30, 1, 17)",0.5805799
"(10, 30, 1, 17)",0.692082
"(11, 30, 1, 17)",0.63741
"(12, 30, 1, 17)",0.48754
"(13, 30, 1, 17)",0.9407437
"(14, 30, 1, 17)",1.0784023
"(15, 30, 1, 17)",1.1139
"(16, 30, 1, 17)",1.218714
"(17, 30, 1, 17)",1.4050767
"(18, 30, 1, 17)",2.253423
"(19, 30, 1, 17)",0.4825038
"(20, 30, 1, 17)",0.008633093
"(21, 30, 1, 17)",0.0016786569
"(2, 31, 1, 17)",0.08057581
"(5, 31, 1, 17)",0.40624127
"(6, 31, 1, 17)",0.71582115
"(7, 31, 1, 17)",0.49425495
"(8, 31, 1, 17)",0.40000597
"(9, 31, 1, 17)",0.18585132
"(10, 31, 1, 17)",0.069544464
"(11, 31, 1, 17)",0.112710595
"(12, 31, 1, 17)",0.056115102
"(13, 31, 1, 17)",0.034292564
"(14, 31, 1, 17)",0.017505994
"(15, 31, 1, 17)",0.013908871
"(16, 31, 1, 17)",0.01918465
"(17, 31, 1, 17)",0.013429255
"(18, 31, 1, 17)",0.015107912
"(19, 31, 1, 17)",0.005275779
"(2, 32, 1, 17)",0.17146306
"(3, 32, 1, 17)",0.22374041
"(4, 32, 1, 17)",0.32254434
"(5, 32, 1, 17)",0.5772228
"(6, 32, 1, 17)",0.5254283
"(2, 33, 1, 17)",0.111511536
"(3, 33, 1, 17)",0.10767455
"(4, 33, 1, 17)",0.1465234
"(5, 33, 1, 17)",0.18321347
"(6, 33, 1, 17)",0.19064741
"(2, 34, 1, 17)",0.07506014
"(3, 34, 1, 17)",0.0501199
"(4, 34, 1, 17)",0.06666672
"(5, 34, 1, 17)",0.054436445
"(6, 34, 1, 17)",0.03213429
"(2, 35, 1, 17)",0.034532372
"(3, 35, 1, 17)",0.012949639
"(4, 35, 1, 17)",0.018705035
"(5, 35, 1, 17)",0.02446043
"(6, 35, 1, 17)",0.017505994
"(2, 36, 1, 17)",0.014628296
"(3, 36, 1, 17)",0.011750598
"(4, 36, 1, 17)",0.009112709
"(5, 36, 1, 17)",0.008633093
"(6, 36, 1, 17)",0.00767386
"(2, 37, 1, 17)",0.0067146276
"(3, 37, 1, 17)",0.008153477
"(4, 37, 1, 17)",0.009352517
"(5, 37, 1, 17)",0.007913669
"(6, 37, 1, 17)",0.0016786569
"(2, 38, 1, 17)",0.0062350114
"(3, 38, 1, 17)",0.005035971
"(4, 38, 1, 17)",0.00767386
"(5, 38, 1, 17)",0.0040767384
"(6, 38, 1, 17)",0.00047961628
"(2, 39, 1, 17)",0.005275779
"(3, 39, 1, 17)",0.007194244
"(4, 39, 1, 17)",0.0059952033
"(5, 39, 1, 17)",0.008633093
"(6, 39, 1, 17)",0.0040767384
"(2, 40, 1, 17)",0.0023980814
"(3, 40, 1, 17)",0.0033573138
"(4, 40, 1, 17)",0.0047961627
"(5, 40, 1, 17)",0.00023980814
"(2, 41, 1, 17)",0.0021582732
"(3, 41, 1, 17)",0.0043165465
"(4, 41, 1, 17)",0.001918465
"(5, 41, 1, 17)",0.00095923257
"(6, 41, 1, 17)",0.00023980814
"(2, 42, 1, 17)",0.00047961628
"(3, 42, 1, 17)",0.00047961628
"(4, 42, 1, 17)",0.00047961628
"(5, 42, 1, 17)",0.00023980814
"(2, 43, 1, 17)",0.00047961628
"(3, 43, 1, 17)",0.00023980814
"(5, 43, 1, 17)",0.00047961628
"(2, 44, 1, 17)",0.00095923257
"(2, 45, 1, 17)",0.00071942445
"(2, 47, 1, 17)",0.00023980814
"(2, 48, 1, 17)",0.00023980814
"(78, 67, 1, 17)",2.9293e-41
"(1, 1, 1, 18)",2.9293e-41
"(6, 16, 1, 18)",0.00023980814
"(6, 17, 1, 18)",0.00023980814
"(6, 18, 1, 18)",0.00047961628
"(5, 19, 1, 18)",0.00023980814
"(6, 19, 1, 18)",0.00071942445
"(2, 20, 1, 18)",0.00095923257
"(3, 20, 1, 18)",0.00023980814
"(5, 20, 1, 18)",0.00047961628
"(2, 21, 1, 18)",0.0021582732
"(3, 21, 1, 18)",0.0021582732
"(5, 21, 1, 18)",0.00047961628
"(6, 21, 1, 18)",0.00047961628
"(2, 22, 1, 18)",0.0016786569
"(2, 23, 1, 18)",0.0045563546
"(2, 24, 1, 18)",0.0047961627
"(10, 24, 1, 18)",0.00023980814
"(12, 24, 1, 18)",0.00047961628
"(2, 25, 1, 18)",0.0064748195
"(6, 25, 1, 18)",0.0047961627
"(8, 25, 1, 18)",0.0047961627
"(9, 25, 1, 18)",0.00047961628
"(10, 25, 1, 18)",0.001918465
"(11, 25, 1, 18)",0.00047961628
"(12, 25, 1, 18)",0.00095923257
"(2, 26, 1, 18)",0.025179854
"(3, 26, 1, 18)",0.013908871
"(4, 26, 1, 18)",0.008633093
"(5, 26, 1, 18)",0.0043165465
"(6, 26, 1, 18)",0.0069544357
"(7, 26, 1, 18)",0.009832134
"(8, 26, 1, 18)",0.01151079
"(9, 26, 1, 18)",0.014628296
"(10, 26, 1, 18)",0.016546762
"(11, 26, 1, 18)",0.010791366
"(12, 26, 1, 18)",0.005035971
"(13, 26, 1, 18)",0.0033573138
"(14, 26, 1, 18)",0.0026378895
"(15, 26, 1, 18)",0.0016786569
"(16, 26, 1, 18)",0.00071942445
"(2, 27, 1, 18)",0.30623662
"(3, 27, 1, 18)",0.23980731
"(4, 27, 1, 18)",0.24004711
"(5, 27, 1, 18)",0.24100633
"(6, 27, 1, 18)",0.10959304
"(7, 27, 1, 18)",0.08561186
"(8, 27, 1, 18)",0.087770164
"(9, 27, 1, 18)",0.09592377
"(10, 27, 1, 18)",0.10455699
"(11, 27, 1, 18)",0.0985617
"(12, 27, 1, 18)",0.085372046
"(13, 27, 1, 18)",0.08824979
"(14, 27, 1, 18)",0.06522785
"(15, 27, 1, 18)",0.035011988
"(16, 27, 1, 18)",0.013429255
"(17, 27, 1, 18)",0.0043165465
"(18, 27, 1, 18)",0.00047961628
"(2, 28, 1, 18)",0.17290188
"(5, 28, 1, 18)",0.5875338
"(6, 28, 1, 18)",0.57410556
"(7, 28, 1, 18)",0.40216434
"(8, 28, 1, 18)",0.39616886
"(9, 28, 1, 18)",0.4625988
"(10, 28, 1, 18)",0.51991314
"(11, 28, 1, 18)",0.5369382
"(12, 28, 1, 18)",0.6443639
"(13, 28, 1, 18)",0.6752967
"(14, 28, 1, 18)",0.7007144
"(15, 28, 1, 18)",0.6752967
"(16, 28, 1, 18)",0.37986115
"(17, 28, 1, 18)",0.12781866
"(18, 28, 1, 18)",0.03980815
"(19, 28, 1, 18)",0.01031175
"(20, 28, 1, 18)",0.0031175057
"(21, 28, 1, 18)",0.0026378895
"(22, 28, 1, 18)",0.005275779
"(2, 29, 1, 18)",0.14724281
"(5, 29, 1, 18)",0.41079783
"(6, 29, 1, 18)",0.3518023
"(7, 29, 1, 18)",0.6098342
"(8, 29, 1, 18)",0.7143824
"(9, 29, 1, 18)",0.5661925
"(10, 29, 1, 18)",0.5978447
"(11, 29, 1, 18)",0.62206346
"(12, 29, 1, 18)",0.97095716
"(13, 29, 1, 18)",1.3700588
"(14, 29, 1, 18)",0.7942323
"(16, 29, 1, 18)",1.6283762
"(17, 29, 1, 18)",2.19466
"(18, 29, 1, 18)",0.5388565
"(19, 29, 1, 18)",0.10191906
"(20, 29, 1, 18)",0.014388488
"(21, 29, 1, 18)",0.008872901
"(22, 29, 1, 18)",0.0014388488
"(2, 30, 1, 18)",0.13693123
"(5, 30, 1, 18)",0.48658073
"(6, 30, 1, 18)",0.35468012
"(7, 30, 1, 18)",0.5369382
"(8, 30, 1, 18)",0.6808119
"(9, 30, 1, 18)",0.59232956
"(10, 30, 1, 18)",0.6798527
"(11, 30, 1, 18)",0.62661946
"(12, 30, 1, 18)",0.5160765
"(13, 30, 1, 18)",0.9476976
"(14, 30, 1, 18)",1.0728858
"(15, 30, 1, 18)",1.0805609
"(16, 30, 1, 18)",1.14556
"(17, 30, 1, 18)",1.4194677
"(18, 30, 1, 18)",2.2409508
"(19, 30, 1, 18)",0.47219157
"(20, 30, 1, 18)",0.011031174
"(21, 30, 1, 18)",0.0033573138
"(22, 30, 1, 18)",0.00023980814
"(2, 31, 1, 18)",0.07458051
"(5, 31, 1, 18)",0.39233175
"(6, 31, 1, 18)",0.6810517
"(7, 31, 1, 18)",0.46595627
"(8, 31, 1, 18)",0.40480235
"(9, 31, 1, 18)",0.19712213
"(10, 31, 1, 18)",0.066906534
"(11, 31, 1, 18)",0.1167874
"(12, 31, 1, 18)",0.058273375
"(13, 31, 1, 18)",0.032613907
"(14, 31, 1, 18)",0.014628296
"(15, 31, 1, 18)",0.015107912
"(16, 31, 1, 18)",0.02182254
"(17, 31, 1, 18)",0.01151079
"(18, 31, 1, 18)",0.011990407
"(19, 31, 1, 18)",0.0045563546
"(2, 32, 1, 18)",0.17482032
"(3, 32, 1, 18)",0.21534726
"(4, 32, 1, 18)",0.33477512
"(5, 32, 1, 18)",0.59688556
"(6, 32, 1, 18)",0.5434125
"(2, 33, 1, 18)",0.09904132
"(3, 33, 1, 18)",0.11343003
"(4, 33, 1, 18)",0.14868164
"(5, 33, 1, 18)",0.20191821
"(6, 33, 1, 18)",0.19880076
"(2, 34, 1, 18)",0.07913694
"(3, 34, 1, 18)",0.050839324
"(4, 34, 1, 18)",0.06474823
"(5, 34, 1, 18)",0.054196637
"(6, 34, 1, 18)",0.035011988
"(2, 35, 1, 18)",0.043405272
"(3, 35, 1, 18)",0.01534772
"(4, 35, 1, 18)",0.033093523
"(5, 35, 1, 18)",0.029016783
"(6, 35, 1, 18)",0.01678657
"(2, 36, 1, 18)",0.017745802
"(3, 36, 1, 18)",0.010551558
"(4, 36, 1, 18)",0.016067145
"(5, 36, 1, 18)",0.012949639
"(6, 36, 1, 18)",0.010071942
"(2, 37, 1, 18)",0.014868104
"(3, 37, 1, 18)",0.010551558
"(4, 37, 1, 18)",0.007913669
"(5, 37, 1, 18)",0.010071942
"(6, 37, 1, 18)",0.001918465
"(2, 38, 1, 18)",0.007194244
"(3, 38, 1, 18)",0.005755395
"(4, 38, 1, 18)",0.0047961627
"(5, 38, 1, 18)",0.008633093
"(6, 38, 1, 18)",0.0033573138
"(2, 39, 1, 18)",0.001918465
"(3, 39, 1, 18)",0.0047961627
"(4, 39, 1, 18)",0.007434052
"(5, 39, 1, 18)",0.008393285
"(6, 39, 1, 18)",0.0021582732
"(2, 40, 1, 18)",0.0023980814
"(3, 40, 1, 18)",0.0047961627
"(4, 40, 1, 18)",0.005515587
"(5, 40, 1, 18)",0.00047961628
"(2, 41, 1, 18)",0.0031175057
"(3, 41, 1, 18)",0.0043165465
"(4, 41, 1, 18)",0.0023980814
"(5, 41, 1, 18)",0.0023980814
"(6, 41, 1, 18)",0.00023980814
"(2, 42, 1, 18)",0.0011990407
"(3, 42, 1, 18)",0.0031175057
"(4, 42, 1, 18)",0.0021582732
"(5, 42, 1, 18)",0.0011990407
"(6, 42, 1, 18)",0.00023980814
"(2, 43, 1, 18)",0.001918465
"(4, 43, 1, 18)",0.00047961628
"(6, 43, 1, 18)",0.0014388488
"(2, 44, 1, 18)",0.0014388488
"(6, 44, 1, 18)",0.00023980814
"(6, 45, 1, 18)",0.00023980814
"(5, 46, 1, 18)",0.00047961628
"(2, 49, 1, 18)",0.00023980814
"(2, 50, 1, 18)",0.00023980814
"(78, 67, 1, 18)",2.9293e-41
"(1, 1, 1, 19)",2.9293e-41
"(6, 16, 1, 19)",0.0011990407
"(6, 18, 1, 19)",0.00095923257
"(4, 19, 1, 19)",0.00023980814
"(5, 19, 1, 19)",0.00023980814
"(6, 19, 1, 19)",0.00095923257
"(2, 20, 1, 19)",0.00023980814
"(3, 20, 1, 19)",0.00071942445
"(4, 20, 1, 19)",0.00047961628
"(6, 20, 1, 19)",0.00095923257
"(2, 21, 1, 19)",0.0023980814
"(3, 21, 1, 19)",0.00383693
"(6, 21, 1, 19)",0.00023980814
"(2, 22, 1, 19)",0.0033573138
"(2, 23, 1, 19)",0.0033573138
"(2, 24, 1, 19)",0.0062350114
"(10, 24, 1, 19)",0.00095923257
"(12, 24, 1, 19)",0.00023980814
"(2, 25, 1, 19)",0.010551558
"(6, 25, 1, 19)",0.0026378895
"(8, 25, 1, 19)",0.0023980814
"(10, 25, 1, 19)",0.0021582732
"(11, 25, 1, 19)",0.0023980814
"(12, 25, 1, 19)",0.00023980814
"(2, 26, 1, 19)",0.02302158
"(3, 26, 1, 19)",0.012949639
"(4, 26, 1, 19)",0.011031174
"(5, 26, 1, 19)",0.005035971
"(6, 26, 1, 19)",0.0064748195
"(7, 26, 1, 19)",0.009352517
"(8, 26, 1, 19)",0.01918465
"(9, 26, 1, 19)",0.018465227
"(10, 26, 1, 19)",0.01678657
"(11, 26, 1, 19)",0.012949639
"(12, 26, 1, 19)",0.00767386
"(13, 26, 1, 19)",0.0040767384
"(14, 26, 1, 19)",0.0021582732
"(15, 26, 1, 19)",0.00071942445
"(2, 27, 1, 19)",0.3119923
"(3, 27, 1, 19)",0.2599515
"(4, 27, 1, 19)",0.26210988
"(5, 27, 1, 19)",0.23980731
"(6, 27, 1, 19)",0.09640339
"(7, 27, 1, 19)",0.088009976
"(8, 27, 1, 19)",0.0966432
"(9, 27, 1, 19)",0.10791436
"(10, 27, 1, 19)",0.0925664
"(11, 27, 1, 19)",0.0966432
"(12, 27, 1, 19)",0.095683955
"(13, 27, 1, 19)",0.085372046
"(14, 27, 1, 19)",0.061151072
"(15, 27, 1, 19)",0.032853715
"(16, 27, 1, 19)",0.011270982
"(17, 27, 1, 19)",0.0028776976
"(18, 27, 1, 19)",0.00023980814
"(2, 28, 1, 19)",0.16043206
"(5, 28, 1, 19)",0.61103314
"(6, 28, 1, 19)",0.5635548
"(7, 28, 1, 19)",0.37506476
"(8, 28, 1, 19)",0.40720055
"(9, 28, 1, 19)",0.4602006
"(10, 28, 1, 19)",0.5072043
"(11, 28, 1, 19)",0.55180514
"(12, 28, 1, 19)",0.6160687
"(13, 28, 1, 19)",0.6877658
"(14, 28, 1, 19)",0.70886725
"(15, 28, 1, 19)",0.66810304
"(16, 28, 1, 19)",0.38321862
"(17, 28, 1, 19)",0.12925749
"(18, 28, 1, 19)",0.047961626
"(19, 28, 1, 19)",0.009352517
"(20, 28, 1, 19)",0.0069544357
"(21, 28, 1, 19)",0.0026378895
"(22, 28, 1, 19)",0.003597122
"(2, 29, 1, 19)",0.14172731
"(5, 29, 1, 19)",0.41487476
"(6, 29, 1, 19)",0.34628645
"(7, 29, 1, 19)",0.5892123
"(8, 29, 1, 19)",0.7129437
"(9, 29, 1, 19)",0.573626
"(10, 29, 1, 19)",0.600962
"(11, 29, 1, 19)",0.66019
"(12, 29, 1, 19)",0.9560902
"(13, 29, 1, 19)",1.3599851
"(14, 29, 1, 19)",0.76377904
"(16, 29, 1, 19)",1.6473243
"(17, 29, 1, 19)",2.2030547
"(18, 29, 1, 19)",0.54437166
"(19, 29, 1, 19)",0.10143944
"(20, 29, 1, 19)",0.013669063
"(21, 29, 1, 19)",0.010791366
"(22, 29, 1, 19)",0.0031175057
"(2, 30, 1, 19)",0.13093612
"(5, 30, 1, 19)",0.5024085
"(6, 30, 1, 19)",0.36475253
"(7, 30, 1, 19)",0.5386167
"(8, 30, 1, 19)",0.6764957
"(9, 30, 1, 19)",0.5937683
"(10, 30, 1, 19)",0.67217946
"(11, 30, 1, 19)",0.63597125
"(12, 30, 1, 19)",0.5069645
"(13, 30, 1, 19)",0.9268359
"(14, 30, 1, 19)",1.072406
"(15, 30, 1, 19)",1.0599339
"(16, 30, 1, 19)",1.1798584
"(17, 30, 1, 19)",1.4331391
"(18, 30, 1, 19)",2.2289584
"(19, 30, 1, 19)",0.484902
"(20, 30, 1, 19)",0.01031175
"(21, 30, 1, 19)",0.0026378895
"(22, 30, 1, 19)",0.00071942445
"(2, 31, 1, 19)",0.07410089
"(5, 31, 1, 19)",0.40456253
"(6, 31, 1, 19)",0.70167357
"(7, 31, 1, 19)",0.4774676
"(8, 31, 1, 19)",0.39952633
"(9, 31, 1, 19)",0.21822491
"(10, 31, 1, 19)",0.06402879
"(11, 31, 1, 19)",0.12829827
"(12, 31, 1, 19)",0.051798556
"(13, 31, 1, 19)",0.035731412
"(14, 31, 1, 19)",0.017745802
"(15, 31, 1, 19)",0.014388488
"(16, 31, 1, 19)",0.01678657
"(17, 31, 1, 19)",0.01151079
"(18, 31, 1, 19)",0.011270982
"(19, 31, 1, 19)",0.00383693
"(20, 31, 1, 19)",0.00023980814
"(2, 32, 1, 19)",0.16762619
"(3, 32, 1, 19)",0.22781709
"(4, 32, 1, 19)",0.33789277
"(5, 32, 1, 19)",0.56715167
"(6, 32, 1, 19)",0.5297445
"(2, 33, 1, 19)",0.09520433
"(3, 33, 1, 19)",0.11726702
"(4, 33, 1, 19)",0.17625915
"(5, 33, 1, 19)",0.2007192
"(6, 33, 1, 19)",0.20047939
"(2, 34, 1, 19)",0.081535056
"(3, 34, 1, 19)",0.052038364
"(4, 34, 1, 19)",0.072182395
"(5, 34, 1, 19)",0.059232607
"(6, 34, 1, 19)",0.02565947
"(2, 35, 1, 19)",0.036690645
"(3, 35, 1, 19)",0.013189447
"(4, 35, 1, 19)",0.024220621
"(5, 35, 1, 19)",0.031175056
"(6, 35, 1, 19)",0.017026378
"(2, 36, 1, 19)",0.020863308
"(3, 36, 1, 19)",0.016546762
"(4, 36, 1, 19)",0.018225418
"(5, 36, 1, 19)",0.016306954
"(6, 36, 1, 19)",0.0064748195
"(2, 37, 1, 19)",0.010551558
"(3, 37, 1, 19)",0.011750598
"(4, 37, 1, 19)",0.015827337
"(5, 37, 1, 19)",0.008393285
"(6, 37, 1, 19)",0.0026378895
"(2, 38, 1, 19)",0.007913669
"(3, 38, 1, 19)",0.008393285
"(4, 38, 1, 19)",0.010071942
"(5, 38, 1, 19)",0.012470023
"(6, 38, 1, 19)",0.0059952033
"(2, 39, 1, 19)",0.0062350114
"(3, 39, 1, 19)",0.00767386
"(4, 39, 1, 19)",0.007434052
"(5, 39, 1, 19)",0.009112709
"(6, 39, 1, 19)",0.003597122
"(2, 40, 1, 19)",0.0045563546
"(3, 40, 1, 19)",0.0059952033
"(4, 40, 1, 19)",0.0059952033
"(5, 40, 1, 19)",0.00071942445
"(6, 40, 1, 19)",0.00047961628
"(2, 41, 1, 19)",0.00071942445
"(3, 41, 1, 19)",0.0028776976
"(4, 41, 1, 19)",0.0040767384
"(5, 41, 1, 19)",0.001918465
"(6, 41, 1, 19)",0.00047961628
"(2, 42, 1, 19)",0.0011990407
"(3, 42, 1, 19)",0.0011990407
"(4, 42, 1, 19)",0.00071942445
"(5, 42, 1, 19)",0.0021582732
"(6, 42, 1, 19)",0.00023980814
